longitude,latitude,wc1,wc2,wc3,wc4,wc5,wc6,wc7,wc8,wc9,wc10,wc11,wc12,wc13,wc14,wc15,wc16,wc17,wc18,wc19,lc1,lc2,lc3,lc4,lc5,lc6,lc7,lc8,lc9,lc10
-79.91666666666667,44.083333333333336,6.354833,10.063083,26.508482,1022.569,25.845,-12.11675,37.96175,17.995792,-6.014625,18.475542,-6.408708,832.0,82.0,50.0,17.172554,240.0,159.0,238.0,168.0,1.0,36.0,21.0,0.0,2.0,0.0,33.0,6.0,0.0,0.0
-79.91666666666667,44.25,6.406229,10.034125,26.34614,1028.687,25.94875,-12.137,38.08575,18.096624,-1.8814583,18.606125,-6.4049582,860.0,87.0,53.0,16.01986,245.0,169.0,240.0,185.0,1.0,24.0,20.0,0.0,2.0,0.0,47.0,7.0,0.0,0.0
-79.91666666666667,44.416666666666664,6.4011145,9.984521,26.255192,1029.7803,25.7405,-12.28825,38.028748,8.895208,-1.8634167,18.600626,-6.4533334,910.0,94.0,54.0,15.802827,262.0,175.0,237.0,217.0,0.0,36.0,19.0,0.0,2.0,0.0,40.0,2.0,0.0,5.0
-79.91666666666667,44.583333333333336,6.196781,9.721521,25.755785,1031.0322,25.23875,-12.50625,37.745003,-3.2155836,-2.1007917,18.4185,-6.6675,962.0,98.0,56.0,16.569756,281.0,184.0,235.0,246.0,0.0,37.0,17.0,0.0,2.0,0.0,35.0,4.0,4.0,2.0
-79.91666666666667,44.75,6.1172085,9.32325,24.920315,1033.8381,24.8275,-12.58475,37.41225,-3.3915,-2.1390834,18.332666,-6.8284583,1025.0,107.0,62.0,18.024933,313.0,197.0,236.0,277.0,0.0,10.0,15.0,0.0,2.0,0.0,46.0,8.0,19.0,1.0
-79.91666666666667,44.916666666666664,6.1415105,8.911021,24.266825,1017.56854,24.31225,-12.40875,36.721,-2.9200833,-2.2855415,18.175917,-6.5002084,1030.0,111.0,64.0,19.867098,324.0,199.0,227.0,290.0,0.0,0.0,6.0,0.0,2.0,0.0,34.0,1.0,58.0,3.0
-79.91666666666667,45.083333333333336,5.830948,9.094396,24.274054,1040.7874,24.17225,-13.29325,37.4655,-3.8225,-2.3686666,18.086834,-7.3175836,1060.0,119.0,67.0,20.774632,334.0,209.0,225.0,301.0,0.0,0.0,12.0,0.0,4.0,0.0,71.0,0.0,12.0,3.0
-79.91666666666667,45.25,5.5663023,9.247146,24.453484,1049.0874,23.916,-13.89925,37.81525,1.5121667,-2.5017917,17.880709,-7.785042,1079.0,123.0,66.0,21.242542,341.0,220.0,221.0,305.0,0.0,0.0,12.0,0.0,3.0,0.0,73.0,0.0,11.0,3.0
-79.91666666666667,45.416666666666664,5.228781,9.373855,24.54708,1058.687,23.68825,-14.499,38.18725,1.0176251,-2.7988334,17.637041,-8.293667,1080.0,118.0,69.0,20.08315,338.0,220.0,226.0,294.0,0.0,1.0,12.0,0.0,4.0,0.0,75.0,0.0,8.0,3.0
-79.91666666666667,45.583333333333336,4.9668856,9.490188,24.561798,1070.3915,23.57525,-15.06275,38.638,7.4087496,-3.0643332,17.501791,-8.747708,1051.0,111.0,68.0,18.495975,323.0,208.0,232.0,268.0,0.0,1.0,16.0,0.0,5.0,0.0,71.0,0.0,7.0,2.0
-79.91666666666667,45.75,4.774469,9.610979,24.617971,1080.8777,23.5465,-15.4939995,39.040497,7.182125,-3.266125,17.41675,-9.103,1026.0,108.0,65.0,17.879196,316.0,198.0,239.0,246.0,0.0,0.0,22.0,0.0,7.0,0.0,69.0,0.0,2.0,2.0
-79.91666666666667,45.916666666666664,4.6720314,9.732813,24.568348,1091.0049,23.633251,-15.982,39.61525,7.1429167,-3.4274166,17.391792,-9.373875,1006.0,107.0,61.0,17.925333,310.0,193.0,244.0,227.0,0.0,1.0,14.0,0.0,4.0,0.0,74.0,0.0,6.0,2.0
-79.91666666666667,46.083333333333336,4.3320727,10.653062,25.179783,1123.9993,24.65675,-17.651249,42.308,7.1190414,-4.3044167,17.414625,-10.093708,979.0,105.0,56.0,18.741083,300.0,183.0,249.0,211.0,0.0,0.0,8.0,0.0,3.0,0.0,82.0,0.0,6.0,2.0
-79.91666666666667,46.25,4.3687186,10.0165205,23.729786,1139.4482,24.61725,-17.5935,42.21075,13.226167,-4.6614585,17.698166,-10.142208,948.0,101.0,53.0,18.616953,288.0,178.0,247.0,200.0,0.0,0.0,6.0,0.0,3.0,0.0,28.0,0.0,62.0,2.0
-79.91666666666667,46.416666666666664,3.8674686,10.8064375,25.022287,1151.8268,24.63325,-18.554,43.18725,12.52925,-4.860125,17.25554,-10.951709,957.0,102.0,53.0,18.475195,291.0,181.0,258.0,197.0,1.0,4.0,19.0,0.0,7.0,0.0,63.0,2.0,4.0,1.0
-79.91666666666667,46.583333333333336,3.364479,11.024667,25.184847,1160.369,24.2815,-19.4935,43.775,12.034792,-5.2629585,16.828583,-11.627,949.0,101.0,52.0,18.775526,289.0,179.0,263.0,192.0,0.0,0.0,11.0,0.0,5.0,0.0,80.0,0.0,4.0,1.0
-79.91666666666667,46.75,3.0369062,10.898729,24.742847,1171.3307,23.9615,-20.0865,44.048,11.851334,-5.642875,16.667833,-12.097375,931.0,97.0,51.0,18.595465,283.0,177.0,264.0,187.0,0.0,0.0,4.0,0.0,2.0,0.0,82.0,0.0,11.0,2.0
-79.91666666666667,46.916666666666664,2.7434168,10.921374,24.535248,1183.1398,23.7925,-20.720499,44.513,11.693084,-5.9657083,16.518833,-12.562583,910.0,96.0,49.0,19.398804,278.0,172.0,261.0,179.0,0.0,0.0,3.0,0.0,1.0,0.0,81.0,0.0,14.0,2.0
-79.91666666666667,47.083333333333336,2.533948,11.179812,24.738888,1196.231,23.845499,-21.34575,45.19125,11.484917,-6.147458,16.45275,-12.98125,885.0,94.0,47.0,20.217335,271.0,167.0,261.0,171.0,0.0,0.0,5.0,0.0,3.0,0.0,80.0,0.0,12.0,2.0
-79.91666666666667,47.25,2.2609062,11.160479,24.547947,1205.3724,23.693,-21.771,45.464,15.340959,-12.132999,16.281334,-13.376041,868.0,92.0,46.0,20.303852,267.0,166.0,260.0,166.0,0.0,0.0,4.0,0.0,2.0,0.0,82.0,0.0,12.0,2.0
-79.91666666666667,47.416666666666664,2.3311145,11.294937,24.743011,1208.7377,23.87425,-21.77475,45.649002,15.38675,-13.389167,16.346624,-13.389167,833.0,91.0,43.0,21.438684,262.0,156.0,253.0,156.0,0.0,0.0,7.0,0.0,4.0,0.0,82.0,0.0,8.0,1.0
-79.91666666666667,47.583333333333336,2.3096042,11.616292,25.131794,1226.4338,24.21275,-22.00875,46.2215,15.43625,-13.652125,16.483126,-13.652125,813.0,91.0,43.0,21.360489,258.0,154.0,247.0,154.0,2.0,15.0,18.0,0.0,8.0,0.0,56.0,0.0,1.0,0.0
-79.91666666666667,47.75,2.1929164,11.791083,25.23979,1238.049,24.251,-22.46525,46.716248,15.401458,-13.944292,16.463083,-13.944292,808.0,90.0,43.0,20.99777,256.0,155.0,245.0,155.0,3.0,30.0,22.0,0.0,9.0,0.0,36.0,1.0,0.0,0.0
-79.91666666666667,47.916666666666664,1.9638957,11.84975,25.261951,1239.4415,24.03625,-22.87125,46.9075,15.182333,-6.8634586,16.23829,-14.226084,824.0,90.0,45.0,21.685686,264.0,154.0,255.0,165.0,1.0,8.0,20.0,0.0,10.0,0.0,61.0,0.0,0.0,0.0
-79.91666666666667,48.083333333333336,1.5554792,11.640542,24.800749,1249.3248,23.6345,-23.30175,46.93625,14.932459,-7.348125,16.024626,-14.729083,863.0,95.0,50.0,21.797897,276.0,157.0,268.0,182.0,0.0,0.0,16.0,0.0,8.0,0.0,73.0,0.0,3.0,1.0
-79.91666666666667,48.25,1.2444583,11.7057085,24.942114,1249.2192,23.33075,-23.60075,46.9315,14.637625,-7.683,15.721833,-15.044374,873.0,98.0,49.0,23.86052,285.0,153.0,277.0,182.0,0.0,0.0,9.0,0.0,6.0,0.0,80.0,0.0,5.0,1.0
-79.91666666666667,48.416666666666664,1.1120832,11.786458,24.999647,1255.4963,23.28525,-23.86125,47.1465,14.547333,-7.8504586,15.652416,-15.291,866.0,99.0,46.0,26.584227,291.0,145.0,282.0,173.0,0.0,0.0,8.0,0.0,5.0,0.0,86.0,0.0,1.0,0.0
-79.91666666666667,48.583333333333336,1.1259686,11.7404375,24.867617,1260.6104,23.2925,-23.91925,47.21175,14.640082,-7.949,15.7126665,-15.342625,850.0,99.0,43.0,28.7686,292.0,137.0,282.0,164.0,0.0,0.0,5.0,0.0,3.0,0.0,76.0,0.0,16.0,1.0
-79.91666666666667,48.75,1.0973228,10.891729,23.249949,1268.9535,23.2205,-23.62575,46.846252,14.989375,-8.284458,16.031084,-15.320958,839.0,101.0,40.0,31.193504,295.0,128.0,281.0,157.0,0.0,0.0,3.0,0.0,2.0,0.0,29.0,0.0,66.0,1.0
-79.91666666666667,48.916666666666664,0.7959272,11.2161875,23.739346,1273.375,23.1275,-24.11975,47.24725,14.653167,-8.528833,15.697042,-15.749666,842.0,103.0,39.0,32.67385,301.0,126.0,286.0,154.0,0.0,0.0,6.0,0.0,5.0,0.0,44.0,0.0,45.0,1.0
-79.91666666666667,49.083333333333336,0.34092706,11.995271,25.038921,1280.6265,22.994,-24.9125,47.9065,14.068375,-8.893791,15.154625,-16.380667,851.0,105.0,38.0,34.041832,307.0,123.0,292.0,153.0,0.0,0.0,13.0,0.0,10.0,0.0,76.0,0.0,1.0,0.0
-79.91666666666667,49.25,0.23845847,12.029833,25.040373,1284.6764,22.919,-25.12275,48.041748,13.992458,-9.036083,15.073459,-16.560375,847.0,107.0,37.0,35.25277,309.0,120.0,292.0,150.0,0.0,0.0,15.0,0.0,13.0,0.0,71.0,0.0,0.0,0.0
-79.91666666666667,49.416666666666664,0.15309368,11.855437,24.651707,1289.6508,22.849499,-25.24225,48.09175,13.99325,-9.163792,15.0720415,-16.698208,842.0,107.0,35.0,36.232193,310.0,117.0,291.0,146.0,0.0,0.0,21.0,0.0,17.0,0.0,60.0,0.0,2.0,0.0
-79.91666666666667,49.583333333333336,0.020489702,11.704604,24.346424,1292.4696,22.69325,-25.382,48.07525,13.923125,-9.357333,14.989167,-16.844957,838.0,107.0,34.0,36.729733,309.0,115.0,290.0,144.0,0.0,0.0,18.0,0.0,16.0,0.0,62.0,0.0,4.0,1.0
-79.91666666666667,49.75,-0.21938537,11.611021,24.115522,1298.298,22.56325,-25.58425,48.1475,13.763333,-9.730125,14.827416,-17.118166,838.0,109.0,34.0,36.8381,309.0,115.0,289.0,144.0,0.0,0.0,20.0,0.0,18.0,0.0,58.0,0.0,4.0,1.0
-79.91666666666667,49.916666666666664,-0.33061475,11.498729,23.927023,1300.7598,22.448,-25.6095,48.057503,13.673708,-9.9265,14.733084,-17.262333,836.0,110.0,33.0,37.436634,309.0,115.0,289.0,140.0,0.0,0.0,20.0,0.0,20.0,0.0,54.0,0.0,6.0,1.0
-79.91666666666667,50.083333333333336,-0.3415521,11.424355,23.756319,1304.332,22.468,-25.62175,48.089752,13.718208,-9.98375,14.739583,-17.31825,821.0,110.0,32.0,38.2941,305.0,112.0,286.0,135.0,0.0,0.0,28.0,0.0,25.0,0.0,43.0,0.0,3.0,1.0
-79.91666666666667,50.25,-0.42017704,11.202354,23.418373,1303.7773,22.28725,-25.5485,47.83575,13.661375,-10.089042,14.676292,-17.368792,805.0,109.0,30.0,38.787025,300.0,109.0,282.0,130.0,0.0,0.0,30.0,0.0,25.0,0.0,39.0,0.0,5.0,1.0
-79.91666666666667,50.416666666666664,-0.516802,11.073021,23.25715,1302.6893,22.109001,-25.50225,47.61125,13.561501,-10.211083,14.556042,-17.460209,791.0,108.0,29.0,39.530087,297.0,106.0,278.0,126.0,0.0,0.0,31.0,0.0,25.0,0.0,39.0,0.0,4.0,1.0
-79.91666666666667,50.583333333333336,-0.31988537,11.041312,23.214933,1304.2344,22.3175,-25.24375,47.56125,13.76275,-10.064458,14.693875,-17.300667,773.0,106.0,28.0,40.125347,292.0,104.0,272.0,120.0,0.0,0.0,32.0,0.0,27.0,0.0,41.0,0.0,0.0,0.0
-79.91666666666667,50.75,0.1062395,10.805854,22.741983,1306.3243,22.6235,-24.8915,47.515,14.222458,-9.66975,15.051167,-16.9595,737.0,103.0,25.0,41.758816,282.0,96.0,263.0,110.0,0.0,0.0,29.0,0.0,26.0,0.0,45.0,0.0,0.0,0.0
-79.91666666666667,50.916666666666664,0.10691665,10.663333,22.507286,1304.9971,22.51775,-24.859499,47.37725,14.21125,-9.685166,14.977833,-16.979166,717.0,100.0,24.0,42.429123,276.0,92.0,256.0,105.0,0.0,0.0,25.0,0.0,23.0,0.0,52.0,0.0,0.0,0.0
-79.91666666666667,51.083333333333336,-0.11399791,10.494662,22.46216,1289.8956,21.773165,-24.948355,46.72152,13.778903,-15.814303,14.382068,-17.084093,706.0,99.0,23.0,42.12973,271.0,93.0,251.0,101.0,0.0,0.0,29.0,0.0,25.0,0.0,45.0,0.0,0.0,1.0
-79.91666666666667,51.25,-0.22542372,10.396046,22.21699,1292.3354,21.667797,-25.125423,46.79322,13.683898,-15.995763,14.30339,-17.225706,698.0,97.0,23.0,42.359917,267.0,91.0,248.0,99.0,0.0,0.0,47.0,0.0,32.0,0.0,20.0,0.0,1.0,1.0
-79.91666666666667,51.416666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.91666666666667,51.583333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.91666666666667,51.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.91666666666667,51.916666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.91666666666667,52.083333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.91666666666667,52.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.91666666666667,52.416666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.91666666666667,52.583333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.91666666666667,52.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.91666666666667,52.916666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.91666666666667,53.083333333333336,-2.322145,9.69213,21.504879,1257.2158,18.116667,-26.952778,45.069443,11.474074,-18.390123,11.474074,-18.741203,592.0,84.0,20.0,44.77384,229.0,71.0,229.0,82.0,9.0,0.0,76.0,0.0,6.0,0.0,0.0,0.0,9.0,5.0
-79.91666666666667,53.25,-1.952027,8.078154,21.44899,1039.8589,15.313514,-22.348648,37.662163,9.521397,-15.172072,9.547974,-15.481531,581.0,83.0,21.0,44.380856,226.0,72.0,212.0,82.0,11.0,0.0,73.0,0.0,8.0,0.0,0.0,0.0,8.0,3.0
-79.91666666666667,53.416666666666664,-2.4043822,9.441811,21.026917,1250.7987,18.255173,-26.648275,44.90345,11.338506,-18.31638,11.453735,-18.660057,581.0,83.0,21.0,43.815247,224.0,71.0,212.0,82.0,9.0,0.0,69.0,0.0,8.0,0.0,0.0,0.0,14.0,4.0
-79.91666666666667,53.583333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.91666666666667,53.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.91666666666667,53.916666666666664,0.0,1.0,100.0,0.0,0.5,-0.5,1.0,0.0,0.0,0.0,0.0,580.0,83.0,20.0,44.814625,226.0,67.0,67.0,67.0,35.0,0.0,35.0,6.0,11.0,0.0,0.0,0.0,12.0,3.0
-79.91666666666667,54.083333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.91666666666667,54.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.91666666666667,54.416666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.91666666666667,54.583333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.91666666666667,54.75,,,,,,,,,,,,,,,,,,,,21.0,0.0,25.0,0.0,15.0,0.0,2.0,0.0,37.0,16.0
-79.91666666666667,54.916666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.91666666666667,55.083333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.91666666666667,55.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.91666666666667,55.416666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.91666666666667,55.583333333333336,0.0,1.0,100.0,0.0,0.5,-0.5,1.0,0.0,0.0,0.0,0.0,546.0,80.0,17.0,53.205315,227.0,55.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
-79.91666666666667,55.75,-0.53482145,1.6589285,25.46601,169.0522,2.3285713,-4.1857142,6.5142856,1.3261905,-2.8154762,1.3261905,-2.8154762,530.0,76.0,18.0,51.542973,219.0,55.0,219.0,55.0,27.0,0.0,11.0,8.0,0.0,0.0,2.0,0.0,52.0,12.0
-79.91666666666667,55.916666666666664,-3.887581,6.032259,14.537754,1258.6243,15.25664,-26.237108,41.493748,10.251368,-20.374348,10.251368,-20.374348,510.0,69.0,18.0,49.630203,206.0,55.0,206.0,55.0,38.0,0.0,43.0,1.0,0.0,0.0,0.0,0.0,17.0,6.0
-79.91666666666667,56.083333333333336,-3.0522435,4.6891026,14.799305,963.2022,11.369231,-20.315384,31.684616,7.7487183,-15.735897,7.7487183,-15.735897,515.0,70.0,18.0,49.92011,208.0,55.0,208.0,55.0,37.0,0.0,24.0,4.0,2.0,0.0,1.0,0.0,33.0,12.0
-79.91666666666667,56.25,-4.072319,5.804747,13.797132,1280.381,15.57582,-26.496311,42.072132,10.380875,-20.787842,10.380875,-20.787842,496.0,69.0,16.0,51.323517,202.0,51.0,202.0,51.0,35.0,0.0,51.0,1.0,0.0,0.0,0.0,0.0,13.0,4.0
-79.91666666666667,56.416666666666664,-4.3916664,5.400926,13.549361,1232.0245,13.5222225,-26.338888,39.86111,9.524075,-20.69074,9.524075,-20.69074,492.0,67.0,15.0,51.035454,198.0,50.0,198.0,50.0,33.0,0.0,53.0,1.0,0.0,0.0,0.0,0.0,13.0,5.0
-79.91666666666667,56.583333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.91666666666667,56.75,-4.5451508,5.247773,13.196221,1233.4246,13.689655,-26.077585,39.767242,9.32931,-20.783045,9.32931,-20.783045,472.0,66.0,15.0,51.546547,193.0,48.0,193.0,48.0,38.0,0.0,49.0,1.0,0.0,0.0,0.0,0.0,12.0,5.0
-79.91666666666667,56.916666666666664,-4.6318536,5.1331778,12.964711,1236.0164,13.403738,-26.18972,39.59346,9.295171,-20.931776,9.295171,-20.931776,464.0,65.0,14.0,51.947826,190.0,46.0,190.0,46.0,33.0,0.0,48.0,1.0,0.0,0.0,0.0,0.0,18.0,6.0
-79.91666666666667,57.083333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.91666666666667,57.25,0.0,1.0,100.0,0.0,0.5,-0.5,1.0,0.0,0.0,0.0,0.0,475.0,73.0,12.0,56.663364,205.0,42.0,42.0,42.0,16.0,0.0,24.0,7.0,0.0,0.0,0.0,0.0,53.0,9.0
-79.91666666666667,57.416666666666664,-3.3910089,3.4100878,14.054592,750.4905,7.405263,-16.857895,24.263157,4.9921055,-13.448246,4.9921055,-13.448246,456.0,66.0,12.0,52.956352,188.0,43.0,188.0,43.0,20.0,0.0,37.0,6.0,0.0,0.0,2.0,0.0,34.0,15.0
-79.91666666666667,57.583333333333336,,,,,,,,,,,,,,,,,,,,11.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,86.0,9.0
-79.91666666666667,57.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.91666666666667,57.916666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.91666666666667,58.083333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.91666666666667,58.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.91666666666667,58.416666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.91666666666667,58.583333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.91666666666667,58.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.91666666666667,58.916666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.91666666666667,59.083333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.91666666666667,59.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.91666666666667,59.416666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.91666666666667,59.583333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.91666666666667,59.75,-4.506528,3.794722,14.17175,821.39307,8.723333,-18.053333,26.776667,2.5655556,-15.048889,4.935,-15.048889,386.0,62.0,12.0,54.6482,168.0,36.0,160.0,36.0,48.0,0.0,39.0,1.0,0.0,0.0,0.0,0.0,11.0,1.0
-79.91666666666667,59.916666666666664,-5.4183116,4.297588,13.663112,994.40564,9.5236845,-21.930264,31.453949,3.4195175,-18.390789,5.921272,-18.390789,366.0,58.0,10.0,54.760338,158.0,33.0,153.0,33.0,57.0,0.0,25.0,4.0,0.0,0.0,2.0,0.0,12.0,4.0
-79.91666666666667,60.083333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.91666666666667,60.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.91666666666667,60.416666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.91666666666667,60.583333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.91666666666667,60.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.91666666666667,60.916666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.91666666666667,61.083333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.91666666666667,61.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.91666666666667,61.416666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.91666666666667,61.583333333333336,-7.7675347,4.6991897,11.609308,1294.7959,11.743055,-28.734722,40.477776,3.7099538,-24.339582,7.304167,-24.339582,295.0,48.0,9.0,53.50283,127.0,29.0,126.0,29.0,24.0,0.0,36.0,4.0,0.0,0.0,0.0,0.0,36.0,11.0
-79.91666666666667,61.75,-7.7596855,4.9912524,11.811735,1333.6196,13.177485,-29.07924,42.256725,3.7863548,-24.616667,7.817154,-24.616667,299.0,49.0,9.0,53.299374,129.0,29.0,103.0,29.0,38.0,0.0,41.0,3.0,0.0,0.0,0.0,0.0,18.0,12.0
-79.91666666666667,61.916666666666664,-7.9611354,5.090229,11.906481,1338.706,13.559,-29.19275,42.75175,3.567125,-24.78175,7.7945,-24.78175,300.0,51.0,9.0,54.565624,132.0,29.0,102.0,29.0,48.0,0.0,43.0,2.0,0.0,0.0,0.0,0.0,8.0,5.0
-79.91666666666667,62.083333333333336,-8.211698,5.126271,11.995485,1335.1996,13.3355,-29.3995,42.735,3.3136249,-24.947166,7.503625,-24.947166,297.0,50.0,10.0,53.53349,130.0,30.0,100.0,30.0,46.0,0.0,42.0,1.0,0.0,0.0,0.0,0.0,10.0,6.0
-79.91666666666667,62.25,-8.315381,5.10321,12.135022,1321.9948,12.681888,-29.371683,42.05357,3.1273384,-24.96318,7.169303,-24.96318,293.0,48.0,9.0,53.06395,128.0,29.0,99.0,29.0,49.0,0.0,43.0,1.0,1.0,0.0,0.0,0.0,6.0,8.0
-79.91666666666667,62.416666666666664,-8.327206,4.8916664,12.164053,1281.4277,11.191765,-29.022352,40.21412,3.009608,-24.622353,6.5760784,-24.622353,287.0,45.0,8.0,52.256874,123.0,27.0,120.0,27.0,41.0,0.0,30.0,1.0,3.0,0.0,0.0,0.0,24.0,11.0
-79.91666666666667,62.583333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.91666666666667,62.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.91666666666667,62.916666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.91666666666667,63.083333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.91666666666667,63.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.91666666666667,63.416666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.91666666666667,63.583333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.91666666666667,63.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.91666666666667,63.916666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.91666666666667,64.08333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.91666666666667,64.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.91666666666667,64.41666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.91666666666667,64.58333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.91666666666667,64.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.91666666666667,64.91666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.75,44.083333333333336,6.365979,10.080626,26.416386,1032.5499,25.93625,-12.22425,38.1605,18.128208,-6.1688747,18.596916,-6.5150414,816.0,82.0,49.0,18.027452,240.0,155.0,239.0,160.0,1.0,53.0,20.0,0.0,2.0,0.0,19.0,6.0,0.0,0.0
-79.75,44.25,6.1589375,10.072208,26.143585,1043.4458,25.80925,-12.71725,38.5265,18.011541,-6.525708,18.498041,-6.8425837,846.0,86.0,51.0,17.463436,244.0,163.0,241.0,172.0,1.0,46.0,19.0,0.0,1.0,0.0,26.0,7.0,0.0,0.0
-79.75,44.416666666666664,6.1743436,10.018687,25.987127,1048.9142,25.798,-12.7545,38.5525,8.765166,-2.258125,18.575125,-6.927833,908.0,97.0,54.0,17.136473,265.0,172.0,244.0,203.0,1.0,19.0,18.0,0.0,2.0,0.0,40.0,19.0,2.0,0.0
-79.75,44.583333333333336,5.8213644,9.826813,25.60883,1050.6871,25.15875,-13.214,38.37275,8.414291,-2.533125,18.200167,-7.3858333,983.0,100.0,58.0,16.69112,287.0,186.0,244.0,244.0,0.0,18.0,17.0,0.0,2.0,0.0,60.0,1.0,1.0,0.0
-79.75,44.75,6.0025835,9.5893755,25.053232,1051.0342,25.0625,-13.2135,38.276,-3.6570833,-2.3693335,18.375542,-7.227375,1020.0,105.0,62.0,18.115938,310.0,194.0,237.0,273.0,0.0,8.0,15.0,0.0,2.0,0.0,45.0,3.0,26.0,2.0
-79.75,44.916666666666664,5.888979,9.544833,24.930511,1049.7781,24.759,-13.52675,38.28575,-3.7755415,-2.4520001,18.23675,-7.3569164,1043.0,109.0,65.0,18.780825,322.0,201.0,235.0,286.0,0.0,0.0,13.0,0.0,3.0,0.0,67.0,1.0,15.0,4.0
-79.75,45.083333333333336,5.58475,9.715834,25.260206,1050.9916,24.40625,-14.05675,38.463,-4.267208,-2.5710833,17.912,-7.7814584,1071.0,114.0,69.0,18.964268,330.0,211.0,235.0,293.0,0.0,0.0,16.0,0.0,4.0,0.0,69.0,0.0,10.0,2.0
-79.75,45.25,5.3245416,9.742833,25.220573,1055.2826,24.1115,-14.519,38.6305,1.288625,-2.8117085,17.698542,-8.11225,1071.0,114.0,70.0,19.134182,330.0,212.0,234.0,289.0,0.0,1.0,11.0,0.0,2.0,0.0,67.0,0.0,18.0,2.0
-79.75,45.416666666666664,4.9245105,9.884271,25.293697,1069.6456,23.86525,-15.21275,39.078,7.342417,-3.1034164,17.438917,-8.772208,1067.0,109.0,69.0,18.576162,325.0,210.0,237.0,277.0,0.0,1.0,14.0,0.0,4.0,0.0,76.0,0.0,5.0,2.0
